fecha;codigo;facultad;area;materia;seccion;horario;dias;evaluacion;tipo;inscritos;examinados;modalidad
2023-04-20;SIOP-T;Fac_InCa;INFORMATICA;INFORMÁTICA TÉCNICA;2;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;26;23;PRESENCIAL
2023-04-20;FILO-H;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;6;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;41;39;PRESENCIAL
2023-04-20;BAS2-I;Fac_InCa;INFORMATICA;BASE DE DATOS II;2;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;89;82;PRESENCIAL
2023-04-20;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;3;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;87;81;PRESENCIAL
2023-04-20;GEHT-I;Fac_CiSo;IDIOMAS;GESTIÓN HOTELERA Y TURISMO;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;55;53;EN LINEA
2023-04-20;NECL-P;Fac_CiSo;PSICOLOGIA;NEUROPSICOLOGÍA CLÍNICA;2;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;25;22;PRESENCIAL
2023-04-20;PSD1-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO I;1;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;47;45;PRESENCIAL
2023-04-20;TEEV-H;Fac_CiSo;IDIOMAS;TÉCNICAS DE EVALUACIÓN;1;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;57;53;PRESENCIAL
2023-04-20;MYTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN;2;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;78;68;PRESENCIAL
2023-04-20;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;9;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;87;65;PRESENCIAL
2023-04-20;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;21;09:30-11:00;Ma-Jue;TERCERA;ORDINARIA;51;42;EN LINEA
2023-04-20;DEIN-H;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;7;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;17;16;PRESENCIAL
2023-04-20;MAT1-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;4;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;89;84;PRESENCIAL
2023-04-20;MEPU-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;MEDIOS PUBLICITARIOS GRÁFICOS;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;38;34;EN LINEA
2023-04-20;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;18;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;43;39;PRESENCIAL
2023-04-20;DII1-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE INTERFACES I;1;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;51;51;PRESENCIAL
2023-04-20;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;6;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;82;71;PRESENCIAL
2023-04-20;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;16;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;67;57;PRESENCIAL
2023-04-20;PSEX-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EXPERIMENTAL;1;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;57;56;PRESENCIAL
2023-04-20;OPPU-H;Fac_CiSo;COMUNICACIONES;OPINIÓN PÚBLICA;1;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;20;18;PRESENCIAL
2023-04-20;ADM1-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;4;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;81;78;PRESENCIAL
2023-04-20;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;8;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;92;88;PRESENCIAL
2023-04-20;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;86;74;PRESENCIAL
2023-04-20;PSICO-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA COMUNITARIA;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;69;58;EN LINEA
2023-04-20;INF1I-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INFORMÁTICA;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;23;21;EN LINEA
2023-04-20;FIS3-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA III;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;52;48;EN LINEA
2023-04-20;DIMA-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE MARKETING;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;45;41;EN LINEA
2023-04-20;DEM2N-D;Fac_Der;DERECHO;DERECHO MERCANTIL II;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;87;62;EN LINEA
2023-04-20;CAL3-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA IV;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;39;34;EN LINEA
2023-04-20;FILO-H;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;8;17:00-18:30;Ma-Jue;SEGUNDA;DIFERIDA;128;1;EN LINEA
2023-04-20;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;8;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;29;17;PRESENCIAL
2023-04-20;ING2-H;Fac_CiSo;IDIOMAS;INGLÉS II;5;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;14;10;PRESENCIAL
2023-04-20;PDTV-H;Fac_CiSo;COMUNICACIONES;PRODUCCIÓN EN TELEVISIÓN;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;87;82;PRESENCIAL
2023-04-20;PSLA-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA LABORAL;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;67;61;EN LINEA
2023-04-20;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;9;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;16;13;PRESENCIAL
2023-04-20;EBAS-T;Fac_InCa;INFORMATICA;ELECTRICIDAD BÁSICA;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;23;18;EN LINEA
2023-04-20;PSO2-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA ORGANIZACIONAL II;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;75;73;EN LINEA
2023-04-20;AYDS-I;Fac_InCa;INFORMATICA;LENGUAJE UNIFICADO MODELADO (UML);2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;97;92;EN LINEA
2023-04-20;FILO-H;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;8;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;128;122;EN LINEA
2023-04-20;COME-E;Fac_CiSo;COMUNICACIONES;COMUNICACIÓN EMPRESARIAL;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;63;60;EN LINEA
2023-04-20;OCOM-I;Fac_InCa;INFORMATICA;ORGANIZACIÓN DE LAS COMPUTADORAS;3;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;49;46;EN LINEA
2023-04-20;PSEM-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EMPRESARIAL;3;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;46;43;EN LINEA
2023-04-20;LCI2-H;Fac_CiSo;IDIOMAS;LECTURA Y CONVERSACIÓN EN INGLÉS II;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;43;39;EN LINEA
2023-04-20;PSICO-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA COMUNITARIA;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;126;122;EN LINEA
2023-04-20;PSAPA-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL APRENDIZAJE;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;120;117;EN LINEA
2023-04-20;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;7;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;129;119;EN LINEA
2023-04-20;MYTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN;3;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;79;65;EN LINEA
2023-04-20;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;12;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;128;116;EN LINEA
2023-04-20;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;12;17:00-18:30;Ma-Jue;SEGUNDA;DIFERIDA;128;3;EN LINEA
2023-04-20;DEL2-D;Fac_Der;DERECHO;DERECHO LABORAL II;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;54;43;EN LINEA
2023-04-20;IEHT-I;Fac_CiSo;IDIOMAS;INGLÉS ESPECIALIZADO EN HOTELERÍA Y TURISMO;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;106;103;EN LINEA
2023-04-20;MAT3-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA III;3;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;111;103;EN LINEA
2023-04-20;MAT2-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;5;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;140;133;EN LINEA
2023-04-20;ESA3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ESTABILIDAD Y ASISMICIDAD III;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;59;53;EN LINEA
2023-04-20;FEPP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;43;37;EN LINEA
2023-04-20;ESTE-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;128;114;EN LINEA
2023-04-20;EPRO-V;Fac_CiSo;ANTROPOLOGIA;ÉTICA;3;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;81;74;VIRTUAL
2023-04-20;EPRO-V;Fac_CiSo;ANTROPOLOGIA;ÉTICA;3;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;81;2;VIRTUAL
2023-04-20;EPRO-V;Fac_CiSo;ANTROPOLOGIA;ÉTICA;4;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;70;67;VIRTUAL
2023-04-20;EPRO-V;Fac_CiSo;ANTROPOLOGIA;ÉTICA;4;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;70;1;VIRTUAL
2023-04-20;EI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA Y PROBABILIDADES;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;83;78;EN LINEA
2023-04-20;TCMD-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER DE CREATIVIDAD Y MÉTODOS DE DISEÑO;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;43;38;EN LINEA
2023-04-20;ESPRO-V;Fac_InCa;INFORMATICA;ESTÁNDARES DE PROGRAMACIÓN;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;26;25;VIRTUAL
2023-04-20;RRD-I;Fac_InCa;INFORMATICA;RESPALDO Y RECUPERACIÓN DE DATOS;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;2;2;EN LINEA
2023-04-20;RED1-E;Fac_InCa;INFORMATICA;REDES DE DATOS I;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;35;28;EN LINEA
2023-04-20;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;6;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;121;94;VIRTUAL
2023-04-20;TCOM-H;Fac_CiSo;COMUNICACIONES;TEORÍA DE LA COMUNICACIÓN;4;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;38;31;EN LINEA
2023-04-20;SIPRI-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO IV (SISTEMAS INTEGRADOS ADMINISTRATIVOS);1;06:30-08:00;Ma-Jue-Sab;TERCERA;ORDINARIA;4;4;EN LINEA
2023-04-20;MEPU-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;MEDIOS PUBLICITARIOS GRÁFICOS;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;87;83;EN LINEA
2023-04-20;DIBT-I;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;4;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;110;83;EN LINEA
2023-04-20;DISW-I;Fac_InCa;INFORMATICA;DISEÑO DE SITIOS WEB;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;26;23;EN LINEA
2023-04-20;LEMA-V;Fac_InCa;INFORMATICA;LENGUAJE DE MÁQUINA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;33;18;VIRTUAL
2023-04-20;DINA-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO NATURAL;3;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;86;61;EN LINEA
2023-04-20;LCI1-V;Fac_CiSo;IDIOMAS;LECTURA Y CONVERSACIÓN EN INGLÉS I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;35;25;VIRTUAL
2023-04-20;LCI1-H;Fac_CiSo;IDIOMAS;LECTURA Y CONVERSACIÓN EN INGLÉS I;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;49;46;EN LINEA
2023-04-20;COI1-V;Fac_CiSo;IDIOMAS;COMPOSICIÓN INGLESA I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;29;26;VIRTUAL
2023-04-20;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;6;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;87;80;PRESENCIAL
2023-04-20;TESE-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TÉCNICAS SERIGRÁFICAS;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;18;12;PRESENCIAL
2023-04-20;PPT1-H;Fac_CiSo;PSICOLOGIA;PSICO-PATOLOGÍA I;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;65;62;EN LINEA
2023-04-20;TECG-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TEORÍA DE LA COMUNICACIÓN GRÁFICA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;15;14;VIRTUAL
2023-04-20;MATT-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;65;54;EN LINEA
2023-04-20;HISI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMÓN. DE LA HIGIENE Y SEGURIDAD INDUSTRIAL;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;134;129;EN LINEA
2023-04-20;ET2Q-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;CONTROL ESTADÍSTICO DE LA CALIDAD (ETC2);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;18;15;VIRTUAL
2023-04-20;SEIM-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;SEMIÓTICA DE LA IMAGEN;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;31;30;EN LINEA
2023-04-20;FOAR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;FOTOGRAFÍA ARTÍSTICA;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;43;33;EN LINEA
2023-04-20;ARAR2-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ARTES GRÁFICAS II;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;65;56;EN LINEA
2023-04-20;DINA-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO NATURAL;2;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;50;43;PRESENCIAL
2023-04-20;EPRO-V;Fac_CiSo;ANTROPOLOGIA;ÉTICA;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;90;67;VIRTUAL
2023-04-20;EPRO-V;Fac_CiSo;ANTROPOLOGIA;ÉTICA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;119;101;VIRTUAL
2023-04-20;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;125;99;VIRTUAL
2023-04-20;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;5;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;123;85;VIRTUAL
2023-04-20;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;4;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;120;99;VIRTUAL
2023-04-20;ETS4-T;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS IV;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;45;43;EN LINEA
2023-04-20;CDLA-E;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;7;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;62;60;EN LINEA
2023-04-20;REP1-H;Fac_CiSo;COMUNICACIONES;RELACIONES PÚBLICAS I;3;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;36;29;EN LINEA
2023-04-20;PUB1-H;Fac_CiSo;COMUNICACIONES;PUBLICIDAD I;3;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;79;79;EN LINEA
2023-04-20;PSOI-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA ORGANIZACIONAL I;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;82;81;EN LINEA
2023-04-20;DEC1-V;Fac_Der;DERECHO;DERECHO CIVIL I (BIENES);2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;60;49;VIRTUAL
2023-04-20;MATF-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA FINANCIERA;3;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;99;85;EN LINEA
2023-04-20;DEME-D;Fac_Der;DERECHO;DERECHO MERCANTIL;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;72;71;EN LINEA
2023-04-20;DEME-D;Fac_Der;DERECHO;DERECHO MERCANTIL;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;72;70;EN LINEA
2023-04-20;OCOM-I;Fac_InCa;INFORMATICA;ORGANIZACIÓN DE LAS COMPUTADORAS;2;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;25;22;PRESENCIAL
2023-04-20;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;88;80;PRESENCIAL
2023-04-20;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;6;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;44;29;PRESENCIAL
2023-04-20;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;11;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;128;98;EN LINEA
2023-04-20;PROG5-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN V;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;27;22;EN LINEA
2023-04-20;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;9;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;121;100;VIRTUAL
2023-04-20;GSAC-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;GESTIÓN DE SERVICIO AL CLIENTE;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;66;61;EN LINEA
2023-04-20;COBI-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;COMPOSICIÓN BIDIMENSIONAL;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;52;40;PRESENCIAL
2023-04-20;MEFI-V;Fac_CiEmp;NEGOCIOS;MERCADEO Y FINANZAS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;41;29;VIRTUAL
2023-04-20;DEC2-V;Fac_Der;DERECHO;DERECHO CIVIL II (BIENES);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;52;37;VIRTUAL
2023-04-20;INFG-V;Fac_InCa;INFORMATICA;INFORMÁTICA GENERAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;34;28;VIRTUAL
2023-04-20;FILO-V;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;130;119;VIRTUAL
2023-04-20;FILO-V;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;126;113;VIRTUAL
2023-04-20;ADM2-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN II;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;58;51;EN LINEA
2023-04-20;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;6;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;63;54;EN LINEA
2023-04-20;TER1-T;Fac_InCa;INFORMATICA;TECNOLOGÍA CERTIFICADA EN REDES I;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;22;20;EN LINEA
2023-04-20;ESTP-E;Fac_CiEmp;NEGOCIOS;ESTRATEGIA DEL PRODUCTO;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;42;40;EN LINEA
2023-04-20;FILJ-D;Fac_Der;DERECHO;FILOSOFÍA JURÍDICA;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;92;64;EN LINEA
2023-04-20;ADPRO-E;Fac_CiEmp;NEGOCIOS;ADMÓN. DE LA PRODUCCIÓN;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;64;61;EN LINEA
2023-04-20;STCD-H;Fac_Der;DERECHO;SEMINARIO TALLER DE COMPETENCIAS;1;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;86;81;PRESENCIAL
2023-04-20;ADM2-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN II;4;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;72;64;EN LINEA
2023-04-20;DPP1-D;Fac_Der;DERECHO;DERECHO PROCESAL PENAL I;1;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;22;20;PRESENCIAL
2023-04-20;PROG5-V;Fac_InCa;INFORMATICA;PROGRAMACIÓN V;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;6;5;VIRTUAL
2023-04-20;PREP-E;Fac_CiEmp;NEGOCIOS;PRESUPUESTO DE LA EMPRESA PRIVADA;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;54;53;EN LINEA
2023-04-20;HISI-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;HIGIENE Y SEGURIDAD INDUSTRIAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;43;37;VIRTUAL
2023-04-20;DCO2-D;Fac_Der;DERECHO;DERECHO CONSTITUCIONAL II / PROCEDIMIENTOS CONSTITUCIONALES;2;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;37;33;PRESENCIAL
2023-04-20;DEREN-D;Fac_Der;DERECHO;DERECHO REGISTRAL;1;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;59;53;EN LINEA
2023-04-20;IED2-V;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO II;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;43;28;VIRTUAL
2023-04-20;DPCM3-D;Fac_Der;DERECHO;DERECHO PROCESAL CIVIL Y MERCANTIL III;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;49;45;EN LINEA
2023-04-20;LCI1-V;Fac_CiSo;IDIOMAS;LECTURA Y CONVERSACIÓN EN INGLÉS I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;35;6;VIRTUAL
2023-04-20;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;6;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;121;2;VIRTUAL
2023-04-20;INME-E;Fac_CiEmp;NEGOCIOS;INVESTIGACIÓN DE MERCADO;2;17:00-18:30;Ma-Jue;TERCERA;ORDINARIA;47;38;EN LINEA
2023-04-20;LEMA-V;Fac_InCa;INFORMATICA;LENGUAJE DE MÁQUINA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;33;6;VIRTUAL
