fecha;codigo;facultad;area;materia;seccion;horario;dias;inscritos;asistencia;modalidad;inasistencia
FEBRERO 2023;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;10;tarde;Lu-Vie;35;30;EN LINEA;5
FEBRERO 2023;ADM1-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;6;tarde;Lu-Vie;37;32;EN LINEA;5
FEBRERO 2023;TCOM-H;Fac_CiSo;COMUNICACIONES;TEORÍA DE LA COMUNICACIÓN;2;mañana;Lu-Vie;82;67;PRESENCIAL;15
FEBRERO 2023;DFTR-D;Fac_Der;DERECHO;DERECHO TRIBUTARIO Y FINANCIERO;1;tarde;Lu-Mie;46;31;EN LINEA;15
FEBRERO 2023;ECOE-E;Fac_CiEmp;NEGOCIOS;ECONOMÍA EMPRESARIAL;2;tarde;Lu-Mie;88;66;EN LINEA;22
FEBRERO 2023;PSD1-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO I;2;tarde;Lu-Mie;60;55;EN LINEA;5
FEBRERO 2023;TGDP-D;Fac_Der;DERECHO;INTRODUCCIÓN AL DERECHO PROCESAL;2;tarde;Lu-Mie;81;66;EN LINEA;15
FEBRERO 2023;PUB2-H;Fac_CiSo;COMUNICACIONES;PUBLICIDAD II;1;tarde;Lu-Mie;53;38;EN LINEA;15
FEBRERO 2023;GRIP2-I;Fac_CiSo;IDIOMAS;GRAMÁTICA INGLESA PRAGMÁTICA II;2;tarde;Lu-Mie;37;32;EN LINEA;5
FEBRERO 2023;DEC1-D06;Fac_Der;DERECHO;DERECHO CIVIL I;2;tarde;Lu-Mie;87;77;EN LINEA;10
FEBRERO 2023;PSF1-H;Fac_CiSo;PSICOLOGIA;PSICOFISIOLOGÍA;3;tarde;Lu-Mie;97;80;EN LINEA;17
FEBRERO 2023;BAS1-I;Fac_InCa;INFORMATICA;BASES DE DATOS I;3;tarde;Lu-Mie;49;38;EN LINEA;11
FEBRERO 2023;PLAE-E;Fac_CiEmp;NEGOCIOS;PLANEACIÓN ESTRATÉGICA;2;tarde;Lu-Mie;58;43;EN LINEA;15
FEBRERO 2023;EVA3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EVOLUCIÓN DE LA ARQUITECTURA III;1;tarde;Lu-Mie;22;15;EN LINEA;7
FEBRERO 2023;EVA1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EVOLUCIÓN DE LA ARQUITECTURA I;1;tarde;Lu-Mie;65;44;EN LINEA;21
FEBRERO 2023;ETS2-T;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS II;1;tarde;Lu-Mie;45;39;EN LINEA;6
FEBRERO 2023;ILUS-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ILUSTRACIÓN;1;tarde;Lu-Mie;37;36;EN LINEA;1
FEBRERO 2023;FIS1-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA I;3;tarde;Lu-Mie;129;96;EN LINEA;33
FEBRERO 2023;DALA-D;Fac_Der;DERECHO;DERECHO AMBIENTAL;1;tarde;Lu-Mie;37;28;EN LINEA;9
FEBRERO 2023;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;11;tarde;Lu-Mie;130;122;EN LINEA;8
FEBRERO 2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;5;tarde;Lu-Mie;129;115;EN LINEA;14
FEBRERO 2023;MATE-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;7;tarde;Lu-Mie;110;74;EN LINEA;36
FEBRERO 2023;TED2-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL II;2;tarde;Lu-Mie;36;28;EN LINEA;8
FEBRERO 2023;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;8;tarde;Lu-Mie;130;101;EN LINEA;29
FEBRERO 2023;ETPR-T;Fac_CiSo;COMUNICACIONES;ETIQUETA Y PROTOCOLO;1;tarde;Lu-Mie;12;11;EN LINEA;1
FEBRERO 2023;RED2-E;Fac_InCa;INFORMATICA;REDES DE DATOS II;2;tarde;Lu-Mie;87;70;EN LINEA;17
FEBRERO 2023;REP1-H;Fac_CiSo;COMUNICACIONES;RELACIONES PÚBLICAS I;2;tarde;Lu-Mie;58;41;EN LINEA;17
FEBRERO 2023;FITRI-D;Fac_Der;DERECHO;FINANZAS PÚBLICAS Y LEYES TRIBUTARIAS;1;tarde;Lu-Mie;57;49;EN LINEA;8
FEBRERO 2023;APU-I;Fac_InCa;INFORMATICA;ADMINISTRACIÓN DE PERFILES DE USUARIOS EN BASES DE DATOS;1;tarde;Lu-Mie;5;4;EN LINEA;1
FEBRERO 2023;FOTO-H;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA;2;tarde;Lu-Mie;16;14;EN LINEA;2
FEBRERO 2023;LPDF-D;Fac_Der;DERECHO;LEYES PROCESALES DE FAMILIA;2;tarde;Lu-Mie;106;84;EN LINEA;22
FEBRERO 2023;IIN-I;Fac_InCa;INFORMATICA;IMPLEMENTACIÓN DE PROYECTOS DE INTELIGENCIA DE NEGOCIOS;1;tarde;Lu-Mie;8;8;EN LINEA;0
FEBRERO 2023;FEPP-B;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;1;tarde;Lu-Mie;10;10;EN LINEA;0
FEBRERO 2023;DPCM2-D;Fac_Der;DERECHO;DERECHO PROCESAL CIVIL Y MERCANTIL II;1;tarde;Lu-Mie;77;69;EN LINEA;8
FEBRERO 2023;ING2-H;Fac_CiSo;IDIOMAS;INGLÉS II;4;tarde;Lu-Mie;129;102;EN LINEA;27
FEBRERO 2023;ADPI-DG;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMINISTRACIÓN DE PROYECTOS;1;tarde;Lu-Mie;31;22;EN LINEA;9
FEBRERO 2023;CDLA-E;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;6;tarde;Lu-Mie;82;63;EN LINEA;19
FEBRERO 2023;DIPC-I;Fac_CiSo;IDIOMAS;DISEÑO E IMPLEMENTACIÓN DE PLANES DE CLASES;2;tarde;Lu-Mie;52;50;EN LINEA;2
FEBRERO 2023;PSIG-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;4;tarde;Lu-Mie;119;90;EN LINEA;29
FEBRERO 2023;DEC2-D06;Fac_Der;DERECHO;DERECHO CIVIL II;1;tarde;Lu-Mie;79;52;EN LINEA;27
FEBRERO 2023;FEPP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;2;tarde;Lu-Mie;62;58;EN LINEA;4
FEBRERO 2023;IED-D;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO I;2;tarde;Lu-Mie;66;54;EN LINEA;12
FEBRERO 2023;STCA-H;Fac_CiEmp;NEGOCIOS;SEMINARIO TALLER DE COMPETENCIAS;4;tarde;Lu-Mie;91;74;EN LINEA;17
FEBRERO 2023;FOPU-H;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA PUBLICITARIA;2;tarde;Lu-Mie;39;36;EN LINEA;3
FEBRERO 2023;ADM1-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;7;tarde;Lu-Mie;93;68;EN LINEA;25
FEBRERO 2023;EDAV-C;Fac_CiSo;COMUNICACIONES;EDICIÓN DE AUDIO Y VIDEO;1;tarde;Lu-Mie;80;72;EN LINEA;8
FEBRERO 2023;INI4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS IV;1;tarde;Lu-Mie-Vie;28;22;EN LINEA;6
FEBRERO 2023;INI8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VIII;1;tarde;Lu-Mie-Vie;27;20;EN LINEA;7
FEBRERO 2023;INI6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VI;1;tarde;Lu-Mie-Vie;28;26;EN LINEA;2
FEBRERO 2023;CYCO-E;Fac_CiEmp;NEGOCIOS;CRÉDITOS Y COBROS;1;tarde;Lu-Mie;66;53;EN LINEA;13
FEBRERO 2023;REME-H;Fac_CiSo;COMUNICACIONES;REDACCIÓN PARA MEDIOS DE COMUNICACIÓN;2;tarde;Lu-Mie;74;65;EN LINEA;9
FEBRERO 2023;CRPU-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;CREATIVIDAD PUBLICITARIA;2;tarde;Lu-Mie;38;34;EN LINEA;4
FEBRERO 2023;FICE-N;Fac_CiEmp;NEGOCIOS;FINANCIAMIENTO AL COMERCIO EXTERIOR;1;tarde;Lu-Mie;53;40;EN LINEA;13
FEBRERO 2023;OPPU-H;Fac_CiSo;COMUNICACIONES;OPINIÓN PÚBLICA;2;tarde;Lu-Mie;37;30;EN LINEA;7
FEBRERO 2023;LITNI-H;Fac_CiSo;IDIOMAS;LITERATURA NORTEAMERICANA E INGLESA;1;tarde;Lu-Mie;79;60;EN LINEA;19
FEBRERO 2023;GETU-T;Fac_CiEmp;NEGOCIOS;GEOG. TURÍSTICA SALVADOREÑA;1;tarde;Lu-Mie;50;44;EN LINEA;6
FEBRERO 2023;COBI-E;Fac_CiEmp;NEGOCIOS;CONTABILIDAD DE BANCOS Y FINANCIERAS;1;tarde;Lu-Mie;47;39;EN LINEA;8
FEBRERO 2023;BIOG-H;Fac_CiSo;PSICOLOGIA;BIOLOGÍA GENERAL;2;tarde;Lu-Mie;98;92;EN LINEA;6
FEBRERO 2023;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;8;tarde;Lu-Mie;128;110;EN LINEA;18
FEBRERO 2023;PLAB-D;Fac_Der;DERECHO;PROCEDIMIENTOS LABORALES;1;tarde;Lu-Mie;118;81;EN LINEA;37
FEBRERO 2023;BIOG-H;Fac_CiSo;PSICOLOGIA;BIOLOGÍA GENERAL;5;tarde;Lu-Mie;47;41;EN LINEA;6
FEBRERO 2023;DEIN-H;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;10;tarde;Lu-Mie;51;44;EN LINEA;7
FEBRERO 2023;NEUP-H;Fac_CiSo;PSICOLOGIA;NEURO PSICOLOGÍA;2;tarde;Lu-Mie;87;83;EN LINEA;4
FEBRERO 2023;DIMU-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO MULTIMEDIA;1;tarde;Lu-Mie;22;18;EN LINEA;4
FEBRERO 2023;II1-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;4;tarde;Lu-Mie-Vie;40;36;EN LINEA;4
FEBRERO 2023;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;4;tarde;Lu-Mie;130;115;EN LINEA;15
FEBRERO 2023;DEL1-D;Fac_Der;DERECHO;DERECHO LABORAL I;1;tarde;Lu-Mie;93;67;EN LINEA;26
FEBRERO 2023;MESO-E;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA SOCIAL;2;tarde;Lu-Mie;60;43;EN LINEA;17
FEBRERO 2023;STCD-H;Fac_Der;DERECHO;SEMINARIO TALLER DE COMPETENCIAS;2;tarde;Lu-Mie;82;67;EN LINEA;15
FEBRERO 2023;TED1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL I;3;tarde;Lu-Mie;62;50;EN LINEA;12
FEBRERO 2023;ETPS1-T;Fac_InCa;INFORMATICA;TÉCNICAS DE PRODUCCIÓN INDUSTRIAL DE SOFTWARE I;1;tarde;Lu-Mie;74;53;EN LINEA;21
FEBRERO 2023;TECO-D;Fac_Der;DERECHO;TÉCNICAS DE ORALIDAD;2;tarde;Lu-Mie;79;53;EN LINEA;26
FEBRERO 2023;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;12;tarde;Lu-Mie;74;46;EN LINEA;28
FEBRERO 2023;GECO-E;Fac_CiEmp;NEGOCIOS;GERENCIA DE CONFLICTOS;1;tarde;Lu-Mie;109;95;EN LINEA;14
FEBRERO 2023;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;10;tarde;Lu-Mie;131;117;EN LINEA;14
FEBRERO 2023;PUB1-H;Fac_CiSo;COMUNICACIONES;PUBLICIDAD I;4;tarde;Lu-Mie;51;41;EN LINEA;10
FEBRERO 2023;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;13;tarde;Lu-Mie;130;118;EN LINEA;12
FEBRERO 2023;LODI-E;Fac_CiEmp;NEGOCIOS;LOGÍSTICA Y DISTRIBUCIÓN;1;tarde;Lu-Mie;90;76;EN LINEA;14
FEBRERO 2023;COAD-E;Fac_CiEmp;NEGOCIOS;CONSULTORÍA ADMINISTRATIVA;2;tarde;Lu-Mie;122;92;EN LINEA;30
FEBRERO 2023;COF1-E;Fac_CiEmp;NEGOCIOS;CONTABILIDAD FINANCIERA I;5;tarde;Lu-Mie;112;91;EN LINEA;21
FEBRERO 2023;GPTU-N;Fac_CiEmp;NEGOCIOS;GESTIÓN DE PROYECTOS TURÍSTICOS;1;tarde;Lu-Mie;58;47;EN LINEA;11
FEBRERO 2023;CDLA-E;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;8;tarde;Lu-Mie;63;52;EN LINEA;11
FEBRERO 2023;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;24;tarde;Lu-Mie;67;57;EN LINEA;10
FEBRERO 2023;PMD-I;Fac_InCa;INFORMATICA;ELABORACIÓN DE PROYECTOS DE MINERÍA DE DATOS;1;tarde;Lu-Mie;9;9;EN LINEA;0
FEBRERO 2023;PPS1-H;Fac_CiSo;PSICOLOGIA;PRÁCTICAS PSICOLÓGICAS I;2;tarde;Lu-Mie;80;69;EN LINEA;11
FEBRERO 2023;MAT3-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA III;4;tarde;Lu-Mie;118;91;EN LINEA;27
FEBRERO 2023;ING2-H;Fac_CiSo;IDIOMAS;INGLÉS II;6;tarde;Lu-Mie;129;99;EN LINEA;30
FEBRERO 2023;IED2-D;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO II;2;tarde;Lu-Mie;65;59;EN LINEA;6
FEBRERO 2023;PROG3-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN III;2;tarde;Lu-Mie;65;59;EN LINEA;6
FEBRERO 2023;IB1-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;3;tarde;Lu-Mie-Vie;47;30;EN LINEA;17
FEBRERO 2023;ADPI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMINISTRACIÓN DE PROYECTOS;1;tarde;Lu-Mie;78;59;EN LINEA;19
FEBRERO 2023;TDI-H;Fac_CiSo;IDIOMAS;TÉCNICAS DE INTERPRETACIÓN;1;tarde;Lu-Mie;35;30;EN LINEA;5
FEBRERO 2023;PROG4-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN IV;1;tarde;Lu-Mie;66;30;EN LINEA;36
FEBRERO 2023;ARHU-B;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE RECURSOS HUMANOS;1;tarde;Lu-Mie;49;37;EN LINEA;12
FEBRERO 2023;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;4;tarde;Lu-Mie;39;36;EN LINEA;3
FEBRERO 2023;PROE-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN ORIENTADA A OBJETOS;2;tarde;Lu-Mie;91;72;EN LINEA;19
FEBRERO 2023;EDPRO-H;Fac_CiSo;COMUNICACIONES;EDITORIAL Y PROPAGANDA;1;tarde;Lu-Mie;83;63;EN LINEA;20
FEBRERO 2023;CDC1-E;Fac_CiEmp;NEGOCIOS;CONTABILIDAD DE COSTOS I;4;tarde;Lu-Mie;107;93;EN LINEA;14
FEBRERO 2023;TAPO-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER DE PORTAFOLIO;1;tarde;Lu-Mie;47;44;EN LINEA;3
FEBRERO 2023;PPT2-H;Fac_CiSo;PSICOLOGIA;PSICO-PATOLOGÍA II;2;tarde;Lu-Mie;109;97;EN LINEA;12
FEBRERO 2023;IA2-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO II;1;tarde;Lu-Mie-Vie;35;23;EN LINEA;12
FEBRERO 2023;ETS1-T;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS I;1;tarde;Lu-Mie;44;27;EN LINEA;17
FEBRERO 2023;SICAI-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO V (SISTEMA DE CONTROL ADMINISTRATIVO);1;tarde;Lu-Mie-Vie;16;14;EN LINEA;2
FEBRERO 2023;IA1-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO I;2;tarde;Lu-Mie-Vie;58;40;EN LINEA;18
FEBRERO 2023;IA3-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO III;3;tarde;Lu-Mie-Vie;101;84;EN LINEA;17
FEBRERO 2023;PSEM-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EMPRESARIAL;4;tarde;Lu-Mie;118;99;EN LINEA;19
FEBRERO 2023;INGC4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES IV;1;tarde;Lu-Mie-Vie;6;5;EN LINEA;1
FEBRERO 2023;LOJU-D;Fac_Der;DERECHO;LÓGICA JURÍDICA;2;tarde;Lu-Mie;56;48;EN LINEA;8
FEBRERO 2023;TPR1-N;Fac_InCa;INFORMATICA;TÉCNICAS DE PROGRAMACIÓN I;1;tarde;Lu-Mie;41;28;EN LINEA;13
FEBRERO 2023;INT6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO VI;1;tarde;Lu-Mie-Vie;14;9;EN LINEA;5
FEBRERO 2023;INT4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS IV;1;tarde;Lu-Mie-Vie;10;7;EN LINEA;3
FEBRERO 2023;INT8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO VIII;1;tarde;Lu-Mie-Vie;5;3;EN LINEA;2
FEBRERO 2023;GRAS-H;Fac_CiSo;IDIOMAS;GRAMÁTICA SUPERIOR;2;tarde;Lu-Mie;65;56;EN LINEA;9
FEBRERO 2023;IAR1-H;Fac_CiSo;ANTROPOLOGIA;INVESTIGACIÓN ARQUEOLÓGICA I;1;mañana;Ma-Jue;6;5;EN LINEA;1
FEBRERO 2023;ARAR2-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ARTES GRÁFICAS II;1;mañana;Ma-Jue;64;57;PRESENCIAL;7
FEBRERO 2023;CAL3-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA IV;1;mañana;Ma-Jue;39;25;EN LINEA;14
FEBRERO 2023;PSOI-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA ORGANIZACIONAL I;1;mañana;Ma-Jue;39;32;EN LINEA;7
FEBRERO 2023;DPCM1-D;Fac_Der;DERECHO;DERECHO PROCESAL CIVIL Y MERCANTIL I;1;mañana;Ma-Jue;75;54;EN LINEA;21
FEBRERO 2023;GSAC-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;GESTIÓN DE SERVICIO AL CLIENTE;1;mañana;Ma-Jue;66;47;EN LINEA;19
FEBRERO 2023;PSF1-H;Fac_CiSo;PSICOLOGIA;PSICOFISIOLOGÍA;1;mañana;Ma-Jue;56;45;EN LINEA;11
FEBRERO 2023;DIBA-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;DIBUJO APLICADO;2;mañana;Ma-Jue;26;23;EN LINEA;3
FEBRERO 2023;DIMA-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE MARKETING;1;mañana;Ma-Jue;45;42;EN LINEA;3
FEBRERO 2023;PLAE-E;Fac_CiEmp;NEGOCIOS;PLANEACIÓN ESTRATÉGICA;1;mañana;Ma-Jue;40;28;EN LINEA;12
FEBRERO 2023;ESTP-E;Fac_CiEmp;NEGOCIOS;ESTRATEGIA DEL PRODUCTO;1;mañana;Ma-Jue;42;38;EN LINEA;4
FEBRERO 2023;DEME-D;Fac_Der;DERECHO;DERECHO MERCANTIL;1;mañana;Ma-Jue;72;42;EN LINEA;30
FEBRERO 2023;SIOP-N;Fac_InCa;INFORMATICA;SISTEMAS OPERATIVOS;1;mañana;Ma-Jue;28;25;EN LINEA;3
FEBRERO 2023;FILJ-D;Fac_Der;DERECHO;FILOSOFÍA JURÍDICA;1;mañana;Ma-Jue;92;60;EN LINEA;32
FEBRERO 2023;MATF-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA FINANCIERA;1;mañana;Ma-Jue;69;47;EN LINEA;22
FEBRERO 2023;MEPU-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;MEDIOS PUBLICITARIOS GRÁFICOS;1;mañana;Ma-Jue;38;38;EN LINEA;0
FEBRERO 2023;DEM2N-D;Fac_Der;DERECHO;DERECHO MERCANTIL II;1;mañana;Ma-Jue;87;60;EN LINEA;27
FEBRERO 2023;FILO-H;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;4;mañana;Ma-Jue;73;60;PRESENCIAL;13
FEBRERO 2023;PROG1-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN I;1;mañana;Ma-Jue;62;54;EN LINEA;8
FEBRERO 2023;FEPP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;1;mañana;Ma-Jue;43;34;EN LINEA;9
FEBRERO 2023;CRPU-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;CREATIVIDAD PUBLICITARIA;1;mañana;Ma-Jue;36;23;EN LINEA;13
FEBRERO 2023;COA2-I;Fac_CiSo;IDIOMAS;COMPRENSIÓN AUDITIVA II;1;mañana;Ma-Jue;43;40;EN LINEA;3
FEBRERO 2023;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;4;mañana;Ma-Jue;55;47;EN LINEA;8
FEBRERO 2023;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;2;mañana;Ma-Jue;36;30;PRESENCIAL;6
FEBRERO 2023;TER1-T;Fac_InCa;INFORMATICA;TECNOLOGÍA CERTIFICADA EN REDES I;1;mañana;Ma-Jue;22;20;EN LINEA;2
FEBRERO 2023;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;2;mañana;Ma-Jue;86;67;PRESENCIAL;19
FEBRERO 2023;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;3;mañana;Ma-Jue;56;49;PRESENCIAL;7
FEBRERO 2023;ING2-H;Fac_CiSo;IDIOMAS;INGLÉS II;2;mañana;Ma-Jue;25;16;PRESENCIAL;9
FEBRERO 2023;DEME-D;Fac_Der;DERECHO;DERECHO MERCANTIL;5;mañana;Ma-Jue;29;22;EN LINEA;7
FEBRERO 2023;DIBP-H;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO PUBLICITARIO;1;mañana;Ma-Jue;96;75;EN LINEA;21
FEBRERO 2023;MODEI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO II (MODELOS DE DECISIÓN);1;mañana;Ma-Jue-Sab;5;4;EN LINEA;1
FEBRERO 2023;TTI-H;Fac_CiSo;IDIOMAS;TÉCNICAS DE TRADUCCIONES E INTERPRETACIÓN;1;mañana;Ma-Jue;66;51;EN LINEA;15
FEBRERO 2023;PROG5-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN V;1;mañana;Ma-Jue;27;24;EN LINEA;3
FEBRERO 2023;DISW-I;Fac_InCa;INFORMATICA;DISEÑO DE SITIOS WEB;1;mañana;Ma-Jue;26;16;EN LINEA;10
FEBRERO 2023;FIS1-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA I;1;mañana;Ma-Jue;27;16;PRESENCIAL;11
FEBRERO 2023;PSICO-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA COMUNITARIA;1;mañana;Ma-Jue;69;58;EN LINEA;11
FEBRERO 2023;DPCM3-D;Fac_Der;DERECHO;DERECHO PROCESAL CIVIL Y MERCANTIL III;1;mañana;Ma-Jue;49;43;EN LINEA;6
FEBRERO 2023;ADM2-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN II;2;mañana;Ma-Jue;58;48;EN LINEA;10
FEBRERO 2023;ADEF-E;Fac_CiEmp;NEGOCIOS;ANÁLISIS DE ESTADOS FINANCIEROS;2;mañana;Ma-Jue;95;79;EN LINEA;16
FEBRERO 2023;SICA-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SISTEMA DE CONTROL ADMINISTRATIVO;1;mañana;Ma-Jue;62;53;EN LINEA;9
FEBRERO 2023;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;6;mañana;Ma-Jue;44;30;PRESENCIAL;14
FEBRERO 2023;FEPS-I;Fac_InCa;INFORMATICA;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;1;mañana;Ma-Jue;62;43;EN LINEA;19
FEBRERO 2023;INF1I-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INFORMÁTICA;1;mañana;Ma-Jue;23;17;EN LINEA;6
FEBRERO 2023;MAT2-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;1;mañana;Ma-Jue;19;18;PRESENCIAL;1
FEBRERO 2023;DIIN-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO INFOGRÁFICO;1;mañana;Ma-Jue;51;40;EN LINEA;11
FEBRERO 2023;MAT2-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;2;mañana;Ma-Jue;17;13;PRESENCIAL;4
FEBRERO 2023;CDLA-E;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;2;mañana;Ma-Jue;96;72;EN LINEA;24
FEBRERO 2023;ORTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;1;mañana;Ma-Jue;84;74;PRESENCIAL;10
FEBRERO 2023;FIS3-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA III;1;mañana;Ma-Jue;52;31;EN LINEA;21
FEBRERO 2023;CREA-E;Fac_CiEmp;NEGOCIOS;CREACIÓN DE EMPRESAS;1;mañana;Ma-Jue;105;86;EN LINEA;19
